id,account_status_active__c,accountid__c,billingcity,billingcountry,billingpostalcode,billingstate,billingstreet,createddate,customer_type__c,friday_gate_hours__c,gate_hours_count__c,gate_receiving_hours__c,industry,lastmodifieddate,name,non_medicated_yard__c,one_way_miles__c,ownerid,ownership,package_type__c,parentid,payment_term_discount__c,payment_term_discount_prepaid__c,phone,plant_auto_check_out_distance_threshold__c,plant_checkin_time_threshold__c,plant_checkin_time_threshold_too_late__c,plant_checkinout_distance_threshold__c,plant_geolocation__latitude__s,plant_geolocation__longitude__s,plant_loading_time__c,plant_staging_time__c,ports_point_of_entry__c,ports_points_of_entry_country__c,primary_cattle_milk_rm_tool__c,primary_feed_rm_tool__c,primary_rcm__c,primary_round_trip_time__c,primary_service_from_plant__c,rating,receives_multiple_products__c,receiving_hours_24x7__c,recordtypeid,region__c,rm_complete__c,roughage_added_through_box__c,satisfied_w_current_rm__c,saturday_gate_hours__c,scale_instructions__c,service_from_locations__c,shipping_zone__c,shippingcity,shippingcountry,shippingpostalcode,shippingstate,shippingstreet,sic,site,starter_ingredient_cost_bmb__c,starter_ingredient_units__c,starter_ration_storage__c,storage_capacity_st__c,sunday_gate_hours__c,systemmodstamp,thursday_gate_hours__c,tickersymbol,truck_access__c,truck_has_100_ft_turning_radius__c,tuesday_gate_hours__c,type,typical_length_of_rm_months__c,uses_risk_management__c,vox_carrier_id__c,vox_name__c,vox_owner_shipto_id__c,vox_parent_id__c,vox_site_id__c,website,wednesday_gate_hours__c,weights_required__c,who_responsible_for_rm__c,width_of_entrance_off_highway_county_roa__c,x1_measure_of_performance__c,yard_conditions__c
001d000000GxWw8AAF,TRUE,001d000000GxWw8AAF,Olton,USA,79064,TX,PO Box 676,7/5/2012 23:15,Multiple Location,1,7,,Beef,12/19/2018 15:45,Cattlemen's Feedlot LTD.,FALSE,60,005d0000000bw81AAA,,,0010V00002LyRtZQAV,2,,(806) 285-2616,,,,,,,,,,,Futures,Futures,005d0000003ZhV9AAK,3.68,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,8,No,Yes,1,,,8,Olton,USA,79064,TX,2400 County Road 132,,,,,N/A,,1,12/19/2018 15:45,1,,,FALSE,1,Ship-To,,Yes,,,5007050076,50070,50076,,1,TRUE,Internal,,Profit,
001d000000GxWw9AAF,TRUE,001d000000GxWw9AAF,Johnstown,USA,80534,CO,"4848 Thompson Parkway
Suite 410",7/5/2012 23:15,,1,7,,Beef,12/19/2018 14:46,XIT Feeders,FALSE,13,005d0000002XDf7AAG,,,0010V00002Kh3vgQAB,2,,(806) 341-8691,,,,,,,,,,,,,005d0000003ZhV9AAK,1.97,,,TRUE,TRUE,012d0000000OFTVAA4,Texas,0,Yes,,1,,,4,Dalhart,USA,79022,TX,2690 US Hwy 54,,,,,,,1,12/19/2018 14:46,1,,,FALSE,1,Ship-To,,,,,1.00347E+11,100347,100572,,1,TRUE,,,,
001d000000GxWwJAAV,TRUE,001d000000GxWwJAAV,Johnstown,USA,80534,CO,"4848 Thompson Parkway
Suite 410",7/5/2012 23:15,,1,7,Delivery:  07:00-04:00 Mon-Fri  07:00-noon Sat.,Beef,12/19/2018 14:27,Grant County Feeders,FALSE,153,005d0000002XDf7AAG,,,0010V00002Kh3vgQAB,2,,(573) 823-7087,,,,,,,,,,,,,005d0000003ZhV9AAK,7.06,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,11,Ulysses,USA,67880,KS,7597 West Road 17,,,,,,,1,12/19/2018 14:27,1,,,FALSE,1,Ship-To,,,,,1.00347E+11,100347,100590,,1,TRUE,,,,
001d000000GxWwcAAF,TRUE,001d000000GxWwcAAF,Friona,USA,79035,TX,PO Box 398,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 10:47,VacaCo LLC,FALSE,23,0050V000006pttIQAQ,,,0010V00002LyoUWQAZ,2,,(806) 295-3206,,,,,,,,,,,,,005d0000003FCyNAAW,2.34,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,5,Friona,USA,79035,TX,2676 CR 23,,,,,,,1,12/19/2018 10:47,1,,100684,FALSE,1,Ship-To,,,,,1.00517E+11,100517,100684,,1,TRUE,,,,
001d000000GxWwlAAF,TRUE,001d000000GxWwlAAF,Clear Lake,USA,57226,SD,18313 466 Avenue,7/5/2012 23:15,,1,7,,Dairy,11/12/2018 20:12,Sunrise Dairy LLC,FALSE,246,0050V000006LjgyQAC,,,0010V00002Ly0qXQAR,2,,,,,,,,,,,,,Forward Contracting,Forward Contracting,005d0000003FCyNAAW,12.43,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,8,,Yes,1,,,17,Clear Lake,USA,57226,SD,18313 466 Ave,,,,,,,1,11/12/2018 20:12,1,,,FALSE,1,Ship-To,6,Yes,,,1.00172E+11,100172,100217,,1,FALSE,External,,,
001d000000GxWx9AAF,TRUE,001d000000GxWx9AAF,Amarillo,USA,79101,TX,800 S Monroe St,7/5/2012 23:15,,1,7,,Beef,12/19/2018 14:47,Texas Beef Producers Feedyard,FALSE,51,005d0000000bw81AAA,,,001d000000GxWx8AAF,2,,,,,,,,,,,,,,,005d0000003ZhV9AAK,3.35,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,9,Yes,,1,,,7,Dumas,USA,79029,TX,11400 Texas Beef Rd,,,,,N/A,,1,12/19/2018 14:47,1,,,FALSE,1,Ship-To,,No,,,1.00276E+11,100276,100345,,1,TRUE,,,,
001d000000GxWxAAAV,TRUE,001d000000GxWxAAAV,Gruver,USA,79040,TX,PO Box 1038,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Palo Duro Feedyard,FALSE,70,005d0000000bw81AAA,,,001d000000GxWx8AAF,2,,,,,,,,,,,,,,,005d0000003ZhV9AAK,4.05,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,9,No,,1,,,8,Gruver,USA,79040,TX,10 miles South of Gruver on 13PO Box 1038,,,,,N/A,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,No,,,1.00277E+11,100277,100346,,1,TRUE,,,,
001d000000GxWxxAAF,TRUE,001d000000GxWxxAAF,Wheeler,USA,79096,TX,PO Box 364,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Wheeler Land & Livestock LLC,FALSE,150,005d0000000bw81AAA,,,0010V00002LydhtQAB,2,,,,,,,,,,,,,,,005d0000004ZwZpAAK,6.95,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,9,Yes,,1,,,14,Wheeler,USA,79096,TX,15495 Hwy 152,,,,,N/A,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,No,,,1181612085,11816,12085,,1,TRUE,,,,
001d000000GxWyDAAV,TRUE,001d000000GxWyDAAV,Portales,USA,88130,NM,2325 S Roosevelt Rd 2,7/5/2012 23:15,,1,7,,Dairy,10/25/2018 17:28,Mathews Dairy LLC,FALSE,44,005d0000004pnQ7AAI,,,0010V00002LyojgQAB,2,,(417) 718-2470,,,,,,,,,,,,,005d0000003FCyNAAW,3.1,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,7,Portales,USA,88130-9240,NM,2325 S. Roosevelt Rd 2,,,,,,,1,10/25/2018 17:28,1,,,FALSE,1,Ship-To,,,,,1.00499E+11,100499,100653,,1,FALSE,,,,
001d000000GxWyLAAV,TRUE,001d000000GxWyLAAV,Hereford,USA,79045,TX,1361 FM 1057,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 10:47,Osterkamp Dairy West,FALSE,26,005d0000004pnQ7AAI,,,0010V00002DF2fYQAT,2,,(806) 647-333,,,,,,,,,,,,,005d0000003FCyNAAW,2.45,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,Please scale at the main dairy just across the road to the east.,,5,Friona,USA,79035,TX,2850 Co Rd L,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00503E+11,100503,100657,,1,TRUE,,,,
001d000000GxWytAAF,TRUE,001d000000GxWytAAF,Dalhart,USA,79022,TX,1923 Navajo Trail,7/5/2012 23:15,,0,0,,Dairy,10/25/2018 17:45,Sunrise Farms Hartley,FALSE,,005d0000004pnQ7AAI,,,,,,(209) 678-1857,,,,,,,,,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,5,Hartley,USA,79044,TX,10555 CR 44,,,,,,,0,10/25/2018 17:45,0,,,FALSE,0,Owner,,,,,100522,100522,,,0,TRUE,,,,
001d000000GxWzEAAV,TRUE,001d000000GxWzEAAV,Hilmar,USA,95324,CA,23546 American Avenue,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 14:24,G-2 Producers - East,FALSE,12,0050V000006pttIQAQ,,,001d000000GxX0xAAF,2,,,,,,,,,,,,,,Forward Contracting,005d0000003FCyNAAW,1.94,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,5,,Yes,1,,,4,Dalhart,USA,79022,TX,4050 FM 297,,,,,,,1,12/19/2018 14:24,1,,,FALSE,1,Ship-To,,Yes,,,1.00262E+11,100262,100348,,1,TRUE,Internal,,,
001d000000GxWzFAAV,TRUE,001d000000GxWzFAAV,Hilmar,USA,95324,CA,23546 American Avenue,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 14:26,G-2 Producers-Harvest Dairy,FALSE,35,0050V000006pttIQAQ,,,001d000000GxX0xAAF,2,,,,,,,,,,,,,,Forward Contracting,005d0000003FCyNAAW,2.77,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,5,,Yes,1,,,6,Dumas,USA,79029,TX,5182 W Rd R,,,,,,,1,12/19/2018 14:26,1,,,FALSE,1,Ship-To,,Yes,,,1.00262E+11,100262,100487,,1,TRUE,Internal,,,
001d000000GxWzOAAV,TRUE,001d000000GxWzOAAV,Manhatten,USA,66506,KS,Dept of Animal Sciences & Tech             229 Weber Hall,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Kansas State Univ-Beef Stocker,TRUE,220,005d0000000cCInAAM,,,0010V00002NHXDdQAP,0,,,,,,,,,,,,,,,005d0000003DvSrAAK,11.28,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,27,Manhattan,USA,66506,KS,Beef Stocker Unit 4330 Marlatt Ave,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Research/University,,,,,1.00333E+11,100333,100415,,1,FALSE,,,,
001d000000GxWzPAAV,TRUE,001d000000GxWzPAAV,Manhattan,USA,66502,KS,3115 College Avenue,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Kansas State University-College Ave,TRUE,212,005d0000000cCInAAM,,,0010V00002NHXDTQA5,0,,,,,,,,,,,,,,,005d0000003DvSrAAK,10.92,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,27,Manhattan,USA,66502,KS,3115 College Ave,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Research/University,,,,,1.00289E+11,100289,100362,,1,FALSE,,,,
001d000000GxWzSAAV,TRUE,001d000000GxWzSAAV,Goddard,USA,67052,KS,1601 N. 167th W,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 10:47,"Lane, David",FALSE,345,0050V000006LkI4QAK,,,0010V00002LxuqZQAR,2,,(316) 650-3835,,,,,,,,,,,,Futures,005d0000003DvRUAA0,16.83,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,7,,Yes,1,,,42,Goddard,USA,67052,KS,1601 N 167th Street W,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,12,Yes,,,1.00233E+11,100233,100294,,1,FALSE,Internal,,,
001d000000GxX0EAAV,TRUE,001d000000GxX0EAAV,Amarillo,USA,79106,TX,6500 W Amarillo Blvd,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Texas Agricultural Experiment,TRUE,103,005d0000002XDf7AAG,,,0010V00002NHX7QQAX,0,,,,,,,,,,,,,,,005d0000004ZwZpAAK,5.25,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,10,Bushland,USA,79012,TX,2301 Experiment Station Rd,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Research/University,,,,,1181212081,11812,12081,,1,FALSE,,,,
001d000000GxX0NAAV,TRUE,001d000000GxX0NAAV,Canyon,USA,79015,TX,2950 East Nance Rd,7/5/2012 23:15,,1,7,,Beef,12/19/2018 14:10,West Texas A&M University,TRUE,79,005d0000000bw8CAAQ,,,0010V00002NHXCBQA5,0,,(806) 651-4250,,,,,,,,,,,,,005d0000004ZwZpAAK,4.37,,,FALSE,TRUE,012d0000000OFTVAA4,Texas,0,,,1,,,9,Canyon,USA,79015,TX,2950 East Nance Rd,,,,,,,1,12/19/2018 14:10,1,,,FALSE,1,Research/University,,,,,1.00361E+11,100361,100451,,1,FALSE,,,,
001d000000GxX0XAAV,TRUE,001d000000GxX0XAAV,Liberal,USA,67905,KS,"c/o AgOasis Dairies
PO Box 1138",7/5/2012 23:15,,0,0,,Dairy,11/7/2018 18:33,"Lost Trail Dairy, LLC",FALSE,,005d0000000bw89AAA,,,0010V00002LyNfZQAV,2,,,,,,,,,,,,,,Options,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,3,,Yes,0,,,,,,,,,,,,,,,0,11/7/2018 18:33,0,,,FALSE,0,Owner,,Yes,,,100022,100022,,,0,TRUE,External,,,
001d000000GxX0gAAF,TRUE,001d000000GxX0gAAF,Dalhart,USA,79022,TX,801 FM 694,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 10:47,Morning Star Dairy LLC,FALSE,10,005d0000004pnQ7AAI,,,0010V00002LyokPQAR,2,,(806) 377-6325,,,,,,,,,,,Forward Contracting,Forward Contracting,005d0000003FCyNAAW,1.86,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,7,,Yes,1,,,4,Dalhart,USA,79022,TX,801 FM 694,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,Yes,,,1.00352E+11,100352,100438,,1,TRUE,External,,,
001d000000GxX0hAAF,TRUE,001d000000GxX0hAAF,Friona,USA,79035,TX,2131 CR 23,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 10:47,"Optima Dairy Texas, LLC",FALSE,22,005d0000004pnQ7AAI,,,0010V00002LyokUQAR,2,,(806) 346-8145,,,,,,,,,,,,,005d0000003FCyNAAW,2.3,,,FALSE,TRUE,012d0000000OFTVAA4,Texas,0,,,1,,,5,Friona,USA,79035,TX,2131 CR 23,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00366E+11,100366,100458,,1,FALSE,,,,
001d000000GxX0jAAF,TRUE,001d000000GxX0jAAF,Plainview,USA,79072,TX,1241 W US Hwy 70,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 16:25,Fox Dairy Ltd.,FALSE,81,005d0000004pnQ7AAI,,,0010V00002LyoixQAB,2,,,,,,,,,,,,,,Forward Contracting,005d0000003FCyNAAW,4.45,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,7,,Yes,1,,,8,Plainview,USA,79072,TX,1241 W US Hwy 70,,,,,,,1,12/19/2018 16:25,1,,,FALSE,1,Ship-To,12,Yes,,,1.00371E+11,100371,100463,,1,TRUE,Internal,,,
001d000000GxX1gAAF,TRUE,001d000000GxX1gAAF,Hereford,USA,79045,TX,3850 Co Rd 21,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 10:47,Mission Dairy,FALSE,54,005d0000004pnQ7AAI,,,0010V00002LyojvQAB,2,,(806) 344-2968,,,,,,,,,,,,,005d0000003FCyNAAW,3.46,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,7,Hereford,USA,79045,TX,3850 Co Rd 21,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,5003650042,50036,50042,,1,TRUE,,,,
001d000000GxX1vAAF,TRUE,001d000000GxX1vAAF,Ansley,USA,68814,NE,PO Box 402,7/5/2012 23:15,,1,7,,Beef,12/19/2018 18:05,Amsberry Farms LTD,FALSE,187,0050V000006dIsnQAE,,,0010V00002LxETxQAN,2,,,,,,,,,,,,,,,0050V000006x79IQAQ,9.81,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,20,Ansley,USA,68814,NE,78859 Hwy 183,,,,,,,1,12/19/2018 18:05,1,,,FALSE,1,Ship-To,,,,,1.00061E+11,100061,100081,,1,FALSE,,,,
001d000000GxX24AAF,TRUE,001d000000GxX24AAF,Bern,USA,66408,KS,1732 208th Rd,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 15:28,Timberview Farms,FALSE,133,0050V000006LkI4QAK,,,0010V00002Lxv9CQAR,2,,(785) 284-2611,,,,,,,,,,,,,005d0000003DvSrAAK,7.41,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,17,Bern,USA,66408,KS,1732 208th Rd,,,,,,,1,12/19/2018 15:28,1,,,FALSE,1,Ship-To,,,,,1.00142E+11,100142,100183,,1,FALSE,,,,
001d000000GxX2PAAV,TRUE,001d000000GxX2PAAV,Miller,USA,68858,NE,30955 Hwy 183,7/5/2012 23:15,,1,7,07:00-04:00 PM  Mon-Sun,Dairy,12/19/2018 14:17,Wood River Dairy,FALSE,216,0050V000006LkI4QAK,,,0010V00002Lxv9bQAB,2,,(308) 457-1106,,,,,,,,,,,,,005d0000003DvRUAA0,11.1,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,No,1,,,24,Miller,USA,68858,NE,30955 Hwy 183,,,,,,,1,12/19/2018 14:17,1,,,FALSE,1,Ship-To,,No,,,1.0025E+11,100250,100312,,1,TRUE,,,,
001d000000GxX2iAAF,TRUE,001d000000GxX2iAAF,Johnstown,USA,80534,CO,"4848 Thompson Parkway
Suite 410",7/5/2012 23:15,,2,14,,Beef,12/19/2018 14:25,Coronado Feeders,FALSE,15,005d0000002XDf7AAG,,,0010V00002Kh3vgQAB,2,,,,,,,,,,,,,Futures,,005d0000003ZhV9AAK,2.05,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,5,Yes,,2,BOL INSTRUCTIONS: N/A UNTIL THEY ALLOW US TO WEIGH OURSELVES. SO ALWAYS GIVE TO A YARD EMPLOYEE UNTIL WE CAN CHANGE GATE HOURS AND AUTHORIZED PERSONNEL TO WEIGH TRUCKS,,5,Dalhart,USA,79022,TX,4301 FM 297,,,,,,,2,12/19/2018 14:25,2,,,FALSE,2,Ship-To,,Yes,,,1.00347E+11,100347,100433,,2,TRUE,Internal,,,
001d000000GxX2qAAF,TRUE,001d000000GxX2qAAF,Baileyville,USA,66404,KS,1963 D Road,7/5/2012 23:15,,1,7,,Beef,12/19/2018 16:47,Stallbaumer Cattle Feeders Inc,FALSE,158,0050V000006LkI9QAK,,,0010V00002Lx7YNQAZ,2,,,,,,,,,,,,,Futures,Futures,0050V000006x79IQAQ,8.52,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,19,Baileyville,USA,66404,KS,1963 D Rd,,,,,,,1,12/19/2018 16:47,1,,,FALSE,1,Ship-To,,Yes,,,1.00367E+11,100367,100459,,1,FALSE,Internal,,,
001d000000GxX2xAAF,TRUE,001d000000GxX2xAAF,Bruce,USA,57220,SD,19890 470th Avenue,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 15:14,Hammink Dairy LLC,FALSE,229,0050V000006LjgyQAC,,,0010V00002LxvCBQAZ,2,,,,,,,,,,,,,Forward Contracting,Futures,005d0000003DvSrAAK,11.68,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,8,,Yes,1,,,25,Bruce,USA,57220,SD,46917 200th Street,,,,,,,1,12/19/2018 15:14,1,,,FALSE,1,Ship-To,,Yes,,,1.0039E+11,100390,100482,,1,TRUE,External,,,
001d000000GxX2zAAF,TRUE,001d000000GxX2zAAF,Valley Falls,USA,66088,KS,11515 130th Street,7/5/2012 23:15,,1,7,,Beef,12/19/2018 14:40,"Kirkham, Kelly L.",FALSE,189,0050V000006LkI9QAK,,,0010V00002Lx7HHQAZ,2,,,,,,,,,,,,,,,0050V000006x79IQAQ,9.9,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,23,Valley Falls,USA,66088,KS,11615 130th Street,,,,,,,1,12/19/2018 14:40,1,,,FALSE,1,Ship-To,,,,,1.00391E+11,100391,100483,,1,FALSE,,,,
001d000000GxX3HAAV,TRUE,001d000000GxX3HAAV,West Point,USA,68788,NE,1319 Hwy 9 Lot I,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Engelmeyer Farms Inc.,FALSE,54,0050V000006LkI9QAK,,,0010V00002Lx7AkQAJ,2,,,,,,,,,,,,,Cash,Cash,005d0000003DvRUAA0,3.9,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,,1,,,8,West Point,USA,68788,NE,1319 Hwy 9 Lot I,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,0,No,,,1006210062,10062,10062,,1,FALSE,,,,
001d000000GxX3ZAAV,TRUE,001d000000GxX3Z,Ogden,USA,84401 3529,UT,2813 Wall Ave,7/5/2012 23:15,,0,0,,Pet Food,9/6/2018 15:28,American Nutrition Inc,FALSE,,005d0000000bw8LAAQ,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Cargill - Blair, NE",,Ogden,USA,84401 3552,UT,2890 Reeves Ave,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner/Ship-To,,,,,,,,,0,FALSE,,,,
001d000000GxX3nAAF,TRUE,001d000000GxX3n,Springville,USA,84663 3037,UT,,7/5/2012 23:15,,0,0,,Pet Food,9/6/2018 15:28,Hbh Pet Products,FALSE,,005d0000000bw8LAAQ,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,,0,,,0,,,,Springville,USA,84663 3037,UT,1060 N Spring Creek Pl,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner/Ship-To,,,,,,,,,0,FALSE,,,,
001d000000GxX4dAAF,TRUE,001d000000GxX4d,Lewistown,USA,59457 0778,MT,,7/5/2012 23:15,,0,0,,Pet Food,9/6/2018 15:28,Mtn Meadows Pet Products,FALSE,,005d0000000bw85AAA,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,,0,,,0,,,,Lewistown,USA,59457 0778,MT,300 Commerical Ave,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner/Ship-To,,,,,,,,,0,FALSE,,,,
001d000000GxX4yAAF,TRUE,001d000000GxX4yAAF,Lincoln,USA,68583,NE,"UNL East Campus
C220 Animal Sciences",7/5/2012 23:15,,0,0,,Beef,12/12/2018 17:44,University Of Nebraska-Lincoln(Owner),FALSE,,005d0000000cCInAAM,,,,0,,,,,,,,,,,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,North America,0,,,0,,,,Lincoln,USA,68583,NE,"Unl East Campus
C203 Animal Sciences",,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Research/University,,,,,10575,10575,,,0,FALSE,,,,
001d000000GxX56AAF,TRUE,001d000000GxX56,North Branch,USA,55056 6054,MN,6375 415TH ST,7/5/2012 23:15,,0,0,,Feed Mill,9/6/2018 15:28,Zinpro Corporation,FALSE,,005d0000000bw8LAAQ,,,001d000000GxX55AAF,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,,0,,,0,,,,North Branch,USA,55056 6054,MN,6375 415Th St,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000000IQnVDAA1,TRUE,001d000000IQnVDAA1,North Platte,USA,69101,NE,402 W State Farm Rd,8/22/2012 14:33,,1,7,,Beef,12/19/2018 10:47,UNL - North Platte - WCREC,TRUE,287,005d0000000cCInAAM,,,0010V00002NHX97QAH,0,,,,,,,,,,,,,,,005d0000003DvRUAA0,14.26,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,26,North Platte,USA,69101,NE,402 W State Farm Rd,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Research/University,,,,,1130711319,11307,11319,,1,FALSE,,,,
001d000000IRIHPAA5,TRUE,001d000000IRIHPAA5,Stillwater,USA,74078,OK,"Department of Animal Science B
101 Animal Science Bldg",8/28/2012 18:03,,1,7,,Beef,12/19/2018 13:40,Oklahoma State University,TRUE,340,005d0000000cCInAAM,,,0010V00002NHVpAQAX,0,,,,,,,,,,,,,,,005d0000004ZwZpAAK,13.86,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,41,Stillwater,USA,74075,OK,"Willard Sparks Beef Rsch Ctr
4224 West Mc Elroy",,,,,,,1,12/19/2018 13:40,1,,,FALSE,1,Research/University,,,,,1.00349E+11,100349,100435,,1,TRUE,,,,
001d000000ISiCOAA1,TRUE,001d000000ISiCOAA1,Morris,USA,56267,MN,26406 470th Ave,9/7/2012 19:20,,0,0,,Dairy,11/26/2018 15:35,"Riverview- District 45 Dairy, LLP",FALSE,,005d0000000bw89AAA,,,0010V00002LyNUgQAN,2,,,,,,,,,,,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,0,Hancock,USA,56244,MN,32328 450th Ave,,,,,,,0,11/26/2018 15:35,0,,,FALSE,0,Ship-To,,,,,11958100541,11958,100541,,0,FALSE,,,,
001d000000ISiPOAA1,TRUE,001d000000ISiPOAA1,Carroll,USA,51401,IA,15917 Hwy 71 N,9/7/2012 19:21,,1,7,,Beef,12/19/2018 10:47,Wilbur Pudenz Inc.,FALSE,87,0050V000006LkI9QAK,,,0010V00002Lx7RHQAZ,2,,(712) 830-8638,,,,,,,,,,,,,005d0000003DvRUAA0,5.37,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,11,Carroll,USA,51401,IA,15574 Hwy 71 N,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1045710457,10457,10457,,1,FALSE,,,,
001d000000ISii4AAD,TRUE,001d000000ISii4AAD,Morris,USA,56267-5370,MN,26406 470TH Ave,9/7/2012 19:50,,0,0,,Dairy,11/26/2018 15:35,Riverview-West River Dairy,FALSE,,005d0000000bw89AAA,,,0010V00002LyNUgQAN,2,,,,,,,,,,,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,0,Morris,USA,56267,MN,52755 280th Street,,,,,,,0,11/26/2018 15:35,0,,,FALSE,0,Ship-To,,,,,11958100513,11958,100513,,0,FALSE,,,,
001d000000JTa1eAAD,TRUE,001d000000JTa1eAAD,Johnstown,USA,80534,CO,"4848 Thompson Parkway
Suite 410",10/2/2012 20:57,,1,7,,Beef,12/19/2018 14:34,Hartley Feeders,FALSE,20,005d0000002XDf7AAG,,,0010V00002Kh3vgQAB,2,,(806) 365-4666,,,,,,,,,,,,,005d0000003ZhV9AAK,2.23,,,TRUE,TRUE,012d0000000OFTVAA4,Texas,0,Yes,,1,"Blue scale ticket - scale head has directions on how to use. 
Type in last 3 difits of the blue ticket to weigh in 
Type in same last 3 digits of the blue ticket to weigh out
Leave one copy of ticket for customer - staple or paperclip to BOL put in basket in Scale House
Take one copy for carrier",,5,Hartley,USA,79044,TX,10100 FM 98,,,,,Feed Bin,,1,12/19/2018 14:34,1,,,FALSE,1,Ship-To,,,,,1.00347E+11,100347,100568,,1,TRUE,,,,
